"","year","period","periodName","unemployed","labor.force","unemployment.rate","date","location","employed"
"2947","2021","M07","July",106336,1545350,0.068810301873362,2021-07-01,"San Diego County, CA",1439014
"2948","2021","M08","August",101620,1536342,0.066144126763442,2021-08-01,"San Diego County, CA",1434722
"2949","2021","M09","September",86162,1537820,0.0560286639528683,2021-09-01,"San Diego County, CA",1451658
"2950","2021","M10","October",82841,1555083,0.0532711115741089,2021-10-01,"San Diego County, CA",1472242
"2951","2021","M11","November",71137,1561369,0.0455606586271407,2021-11-01,"San Diego County, CA",1490232
"2952","2021","M12","December",65751,1554504,0.0422970928347563,2021-12-01,"San Diego County, CA",1488753
"2953","2020","M01","January",23302,714797,0.0325994653027363,2020-01-01,"San Diego, CA",691495
"2954","2020","M02","February",21921,718789,0.0304971278080215,2020-02-01,"San Diego, CA",696868
"2955","2020","M03","March",25798,713309,0.0361666542830667,2020-03-01,"San Diego, CA",687511
"2956","2020","M04","April",106453,684041,0.155623712613718,2020-04-01,"San Diego, CA",577588
"2957","2020","M05","May",103632,681392,0.152088665555216,2020-05-01,"San Diego, CA",577760
"2958","2020","M06","June",92211,696021,0.132483071631459,2020-06-01,"San Diego, CA",603810
"2959","2020","M07","July",83994,694957,0.12086215406133,2020-07-01,"San Diego, CA",610963
"2960","2020","M08","August",72963,687616,0.106110096332837,2020-08-01,"San Diego, CA",614653
"2961","2020","M09","September",64164,684714,0.0937091982930099,2020-09-01,"San Diego, CA",620550
"2962","2020","M10","October",56214,697298,0.0806168955023534,2020-10-01,"San Diego, CA",641084
"2963","2020","M11","November",45130,689626,0.0654412681656434,2020-11-01,"San Diego, CA",644496
"2964","2020","M12","December",54900,696144,0.0788629938633386,2020-12-01,"San Diego, CA",641244
"2965","2021","M01","January",54806,689009,0.0795432280275004,2021-01-01,"San Diego, CA",634203
"2966","2021","M02","February",48501,700903,0.0691978775950453,2021-02-01,"San Diego, CA",652402
"2967","2021","M03","March",45046,694056,0.0649025438869486,2021-03-01,"San Diego, CA",649010
"2968","2021","M04","April",44229,686203,0.0644546876070201,2021-04-01,"San Diego, CA",641974
"2969","2021","M05","May",41910,688148,0.0609025965344664,2021-05-01,"San Diego, CA",646238
"2970","2021","M06","June",46865,691694,0.0677539490005696,2021-06-01,"San Diego, CA",644829
"2971","2021","M07","July",45883,699164,0.0656255184763518,2021-07-01,"San Diego, CA",653281
"2972","2021","M08","August",43917,695250,0.0631672060409924,2021-08-01,"San Diego, CA",651333
"2973","2021","M09","September",37108,696129,0.0533062119233648,2021-09-01,"San Diego, CA",659021
"2974","2021","M10","October",35442,703808,0.0503574838592343,2021-10-01,"San Diego, CA",668366
"2975","2021","M11","November",30410,706943,0.0430161979112885,2021-11-01,"San Diego, CA",676533
"2976","2021","M12","December",28385,704246,0.0403055182422051,2021-12-01,"San Diego, CA",675861
"2977","2020","M01","January",13723,580748,0.023629870442946,2020-01-01,"San Francisco, CA",567025
"2978","2020","M02","February",13113,583926,0.0224566126529732,2020-02-01,"San Francisco, CA",570813
"2979","2020","M03","March",16118,579164,0.027829768424833,2020-03-01,"San Francisco, CA",563046
"2980","2020","M04","April",71749,550493,0.130335898912429,2020-04-01,"San Francisco, CA",478744
"2981","2020","M05","May",70072,548897,0.127659651992997,2020-05-01,"San Francisco, CA",478825
"2982","2020","M06","June",66669,554992,0.120126055871076,2020-06-01,"San Francisco, CA",488323
"2983","2020","M07","July",60917,553239,0.110109735575402,2020-07-01,"San Francisco, CA",492322
"2984","2020","M08","August",52888,546571,0.096763275036546,2020-08-01,"San Francisco, CA",493683
"2985","2020","M09","September",48491,541684,0.0895189815464367,2020-09-01,"San Francisco, CA",493193
"2986","2020","M10","October",41598,550262,0.0755967157463172,2020-10-01,"San Francisco, CA",508664
"2987","2020","M11","November",32032,541049,0.0592035102181133,2020-11-01,"San Francisco, CA",509017
"2988","2020","M12","December",34929,541641,0.0644873634012196,2020-12-01,"San Francisco, CA",506712
"2989","2021","M01","January",33217,536339,0.0619328447120198,2021-01-01,"San Francisco, CA",503122
"2990","2021","M02","February",30847,543644,0.0567411762109027,2021-02-01,"San Francisco, CA",512797
"2991","2021","M03","March",29151,542439,0.0537406049343797,2021-03-01,"San Francisco, CA",513288
"2992","2021","M04","April",28847,539815,0.0534386780656336,2021-04-01,"San Francisco, CA",510968
"2993","2021","M05","May",27567,544241,0.0506521926866958,2021-05-01,"San Francisco, CA",516674
"2994","2021","M06","June",30454,550632,0.0553073559110259,2021-06-01,"San Francisco, CA",520178
"2995","2021","M07","July",29420,561225,0.052421043253597,2021-07-01,"San Francisco, CA",531805
"2996","2021","M08","August",27922,557305,0.0501018293394102,2021-08-01,"San Francisco, CA",529383
"2997","2021","M09","September",23123,559083,0.041358796457771,2021-09-01,"San Francisco, CA",535960
"2998","2021","M10","October",21848,562308,0.0388541511057997,2021-10-01,"San Francisco, CA",540460
"2999","2021","M11","November",18762,565532,0.0331758415085265,2021-11-01,"San Francisco, CA",546770
"3000","2021","M12","December",17206,566632,0.030365387058973,2021-12-01,"San Francisco, CA",549426
"3001","2020","M01","January",22283,329406,0.067646005233663,2020-01-01,"San Joaquin County, CA",307123
"3002","2020","M02","February",21422,330931,0.0647325273244271,2020-02-01,"San Joaquin County, CA",309509
"3003","2020","M03","March",24736,330476,0.074849610864329,2020-03-01,"San Joaquin County, CA",305740
"3004","2020","M04","April",58835,329544,0.178534581118151,2020-04-01,"San Joaquin County, CA",270709
"3005","2020","M05","May",52894,334828,0.157973646170571,2020-05-01,"San Joaquin County, CA",281934
"3006","2020","M06","June",48519,333887,0.145315630737345,2020-06-01,"San Joaquin County, CA",285368
"3007","2020","M07","July",45902,331605,0.138423727024623,2020-07-01,"San Joaquin County, CA",285703
"3008","2020","M08","August",40402,331302,0.121949158169887,2020-08-01,"San Joaquin County, CA",290900
"3009","2020","M09","September",37380,330993,0.11293290190427,2020-09-01,"San Joaquin County, CA",293613
"3010","2020","M10","October",34080,335549,0.101564898122182,2020-10-01,"San Joaquin County, CA",301469
"3011","2020","M11","November",28660,330682,0.0866693681542993,2020-11-01,"San Joaquin County, CA",302022
"3012","2020","M12","December",33377,332738,0.100310153934928,2020-12-01,"San Joaquin County, CA",299361
"3013","2021","M01","January",32980,329776,0.100007277667265,2021-01-01,"San Joaquin County, CA",296796
"3014","2021","M02","February",31880,334185,0.0953962625491868,2021-02-01,"San Joaquin County, CA",302305
"3015","2021","M03","March",30414,333389,0.0912267651302233,2021-03-01,"San Joaquin County, CA",302975
"3016","2021","M04","April",29154,328164,0.0888397264782243,2021-04-01,"San Joaquin County, CA",299010
"3017","2021","M05","May",27585,333858,0.0826249483313265,2021-05-01,"San Joaquin County, CA",306273
"3018","2021","M06","June",30498,332564,0.091705656655561,2021-06-01,"San Joaquin County, CA",302066
"3019","2021","M07","July",29999,332429,0.0902418260741391,2021-07-01,"San Joaquin County, CA",302430
"3020","2021","M08","August",28384,334168,0.084939311962845,2021-08-01,"San Joaquin County, CA",305784
"3021","2021","M09","September",24898,333570,0.0746410048865306,2021-09-01,"San Joaquin County, CA",308672
"3022","2021","M10","October",24195,332305,0.0728096176705135,2021-10-01,"San Joaquin County, CA",308110
"3023","2021","M11","November",21740,329866,0.0659055495261712,2021-11-01,"San Joaquin County, CA",308126
"3024","2021","M12","December",21259,329603,0.0644988061395072,2021-12-01,"San Joaquin County, CA",308344
"3025","2020","M01","January",15601,551971,0.028264166052202,2020-01-01,"San Jose, CA",536370
"3026","2020","M02","February",14906,554624,0.0268758654511886,2020-02-01,"San Jose, CA",539718
"3027","2020","M03","March",17512,550160,0.0318307401483205,2020-03-01,"San Jose, CA",532648
"3028","2020","M04","April",77462,541756,0.142983188003455,2020-04-01,"San Jose, CA",464294
"3029","2020","M05","May",71589,540076,0.13255356653508,2020-05-01,"San Jose, CA",468487
"3030","2020","M06","June",65342,544248,0.12005923770046,2020-06-01,"San Jose, CA",478906
"3031","2020","M07","July",58865,543127,0.108381649227529,2020-07-01,"San Jose, CA",484262
"3032","2020","M08","August",51216,537721,0.0952464196116573,2020-08-01,"San Jose, CA",486505
"3033","2020","M09","September",46104,532136,0.0866395056902747,2020-09-01,"San Jose, CA",486032
"3034","2020","M10","October",39636,540082,0.0733888557663466,2020-10-01,"San Jose, CA",500446
"3035","2020","M11","November",31374,533748,0.0587805481238337,2020-11-01,"San Jose, CA",502374
"3036","2020","M12","December",35661,534723,0.066690604294186,2020-12-01,"San Jose, CA",499062
"3037","2021","M01","January",33878,530886,0.0638140768451231,2021-01-01,"San Jose, CA",497008
"3038","2021","M02","February",31789,538297,0.0590547597330098,2021-02-01,"San Jose, CA",506508
"3039","2021","M03","March",29617,533511,0.0555133821045864,2021-03-01,"San Jose, CA",503894
"3040","2021","M04","April",28966,529389,0.0547159083396142,2021-04-01,"San Jose, CA",500423
"3041","2021","M05","May",27954,532425,0.0525031694604874,2021-05-01,"San Jose, CA",504471
"3042","2021","M06","June",31189,535931,0.0581959244753522,2021-06-01,"San Jose, CA",504742
"3043","2021","M07","July",30124,543149,0.0554617609532559,2021-07-01,"San Jose, CA",513025
"3044","2021","M08","August",28677,540681,0.0530386679021456,2021-08-01,"San Jose, CA",512004
"3045","2021","M09","September",23817,541777,0.0439608916583761,2021-09-01,"San Jose, CA",517960
"3046","2021","M10","October",22608,545551,0.041440671907851,2021-10-01,"San Jose, CA",522943
"3047","2021","M11","November",19239,547704,0.0351266377459358,2021-11-01,"San Jose, CA",528465
"3048","2021","M12","December",17544,549109,0.0319499407221517,2021-12-01,"San Jose, CA",531565
"3049","2020","M01","January",4724,157251,0.0300411444124362,2020-01-01,"Santa Ana, CA",152527
"3050","2020","M02","February",4487,158022,0.0283947804736049,2020-02-01,"Santa Ana, CA",153535
"3051","2020","M03","March",5193,156155,0.0332554192949313,2020-03-01,"Santa Ana, CA",150962
"3052","2020","M04","April",21958,149487,0.146889027139484,2020-04-01,"Santa Ana, CA",127529
"3053","2020","M05","May",22451,148599,0.151084462210378,2020-05-01,"Santa Ana, CA",126148
"3054","2020","M06","June",20285,151338,0.134037716898598,2020-06-01,"Santa Ana, CA",131053
"3055","2020","M07","July",19040,151282,0.125857669782261,2020-07-01,"Santa Ana, CA",132242
"3056","2020","M08","August",16665,149695,0.111326363605999,2020-08-01,"Santa Ana, CA",133030
"3057","2020","M09","September",14913,149248,0.0999209369639794,2020-09-01,"Santa Ana, CA",134335
"3058","2020","M10","October",13515,152918,0.0883807007677317,2020-10-01,"Santa Ana, CA",139403
"3059","2020","M11","November",10909,151034,0.072228769680999,2020-11-01,"Santa Ana, CA",140125
"3060","2020","M12","December",12268,151708,0.0808658739156801,2020-12-01,"Santa Ana, CA",139440
"3061","2021","M01","January",11705,149320,0.0783886954192339,2021-01-01,"Santa Ana, CA",137615
"3062","2021","M02","February",10966,151721,0.0722774039190356,2021-02-01,"Santa Ana, CA",140755
"3063","2021","M03","March",10389,151539,0.0685566091897135,2021-03-01,"Santa Ana, CA",141150
"3064","2021","M04","April",9670,150506,0.0642499302353395,2021-04-01,"Santa Ana, CA",140836
"3065","2021","M05","May",9048,152034,0.0595130036702317,2021-05-01,"Santa Ana, CA",142986
"3066","2021","M06","June",10082,153220,0.0658008092938259,2021-06-01,"Santa Ana, CA",143138
"3067","2021","M07","July",9948,155507,0.0639713967859968,2021-07-01,"Santa Ana, CA",145559
"3068","2021","M08","August",9174,154008,0.0595683341125136,2021-08-01,"Santa Ana, CA",144834
"3069","2021","M09","September",7826,154605,0.0506193202030982,2021-09-01,"Santa Ana, CA",146779
"3070","2021","M10","October",7565,155373,0.0486892832087943,2021-10-01,"Santa Ana, CA",147808
"3071","2021","M11","November",6445,155528,0.0414394835656602,2021-11-01,"Santa Ana, CA",149083
"3072","2021","M12","December",6040,155669,0.0388002749423456,2021-12-01,"Santa Ana, CA",149629
"3073","2020","M01","January",10194,219246,0.0464957171396514,2020-01-01,"Santa Barbara County, CA",209052
"3074","2020","M02","February",9754,221977,0.04394148943359,2020-02-01,"Santa Barbara County, CA",212223
"3075","2020","M03","March",10979,222676,0.0493048195584616,2020-03-01,"Santa Barbara County, CA",211697
"3076","2020","M04","April",29940,214288,0.13971850966923,2020-04-01,"Santa Barbara County, CA",184348
"3077","2020","M05","May",26715,215578,0.123922663722643,2020-05-01,"Santa Barbara County, CA",188863
"3078","2020","M06","June",23174,216810,0.106886213735529,2020-06-01,"Santa Barbara County, CA",193636
"3079","2020","M07","July",20996,219400,0.095697356426618,2020-07-01,"Santa Barbara County, CA",198404
"3080","2020","M08","August",17888,216272,0.0827106606495524,2020-08-01,"Santa Barbara County, CA",198384
"3081","2020","M09","September",16110,215658,0.0747016108838995,2020-09-01,"Santa Barbara County, CA",199548
"3082","2020","M10","October",14498,219314,0.0661061309355536,2020-10-01,"Santa Barbara County, CA",204816
"3083","2020","M11","November",12292,215776,0.0569664837609373,2020-11-01,"Santa Barbara County, CA",203484
"3084","2020","M12","December",15484,213126,0.072651858525004,2020-12-01,"Santa Barbara County, CA",197642
"3085","2021","M01","January",16362,210930,0.0775707580713981,2021-01-01,"Santa Barbara County, CA",194568
"3086","2021","M02","February",15332,213584,0.0717844033260918,2021-02-01,"Santa Barbara County, CA",198252
"3087","2021","M03","March",14096,214439,0.0657343113892529,2021-03-01,"Santa Barbara County, CA",200343
"3088","2021","M04","April",12807,216210,0.0592340779797419,2021-04-01,"Santa Barbara County, CA",203403
"3089","2021","M05","May",11758,219421,0.0535864844294758,2021-05-01,"Santa Barbara County, CA",207663
"3090","2021","M06","June",13133,221634,0.059255348908561,2021-06-01,"Santa Barbara County, CA",208501
"3091","2021","M07","July",12749,221925,0.0574473358116481,2021-07-01,"Santa Barbara County, CA",209176
"3092","2021","M08","August",12044,220673,0.0545784939707169,2021-08-01,"Santa Barbara County, CA",208629
"3093","2021","M09","September",10128,221486,0.0457274951915697,2021-09-01,"Santa Barbara County, CA",211358
"3094","2021","M10","October",9812,221184,0.044361255787037,2021-10-01,"Santa Barbara County, CA",211372
"3095","2021","M11","November",8629,220565,0.0391222542107769,2021-11-01,"Santa Barbara County, CA",211936
"3096","2021","M12","December",8588,216630,0.0396436319992614,2021-12-01,"Santa Barbara County, CA",208042
"3097","2020","M01","January",11097,482443,0.0230016810276033,2020-01-01,"Seattle, WA",471346
"3098","2020","M02","February",10785,487684,0.0221147300301015,2020-02-01,"Seattle, WA",476899
"3099","2020","M03","March",23973,475168,0.0504516297393764,2020-03-01,"Seattle, WA",451195
"3100","2020","M04","April",62854,457791,0.137298461525019,2020-04-01,"Seattle, WA",394937
"3101","2020","M05","May",52082,466163,0.111724868769079,2020-05-01,"Seattle, WA",414081
"3102","2020","M06","June",47008,472529,0.0994817249311682,2020-06-01,"Seattle, WA",425521
"3103","2020","M07","July",42334,475067,0.089111641094835,2020-07-01,"Seattle, WA",432733
"3104","2020","M08","August",35278,477265,0.0739170062753397,2020-08-01,"Seattle, WA",441987
"3105","2020","M09","September",32645,476996,0.0684387290459459,2020-09-01,"Seattle, WA",444351
